week,channel,case_type,volume,aht,iso_year,week_key
31,Phone,Content Update,51,19.6352941176471,2026,202631
31,Phone,Customer Review Removal,9,24.1333333333333,2026,202631
31,Phone,EVC,139,18.1956521739131,2026,202631
31,Phone,Expedia Collect Invoice,89,13.8539325842697,2026,202631
31,Phone,Hotel Collect Issue,172,16.5627906976744,2026,202631
31,Phone,Inventory Closeout,1,30.6,2026,202631
31,Phone,Known Tool Outage Issue,7,28.7142857142857,2026,202631
31,Phone,Live Site Investigation,4,34.65,2026,202631
31,Phone,New Contract,12,19.8,2026,202631
31,Phone,Partner Central Access,34,29.0470588235294,2026,202631
31,Phone,Pre-Onboarding,16,25.425,2026,202631
31,Phone,Promotion,21,17.8857142857143,2026,202631
31,Phone,Property Details,2,22.2,2026,202631
31,Phone,Property Photos,1,13.2,2026,202631
31,Phone,Property Settings,75,16.456,2026,202631
31,Phone,Rates & Inventory Changes,56,25.7236363636364,2026,202631
31,Phone,Refund Request,30,14.58,2026,202631
31,Phone,Room Type/Rate Plan,31,27.6,2026,202631
31,Phone,Special Check-In Instructions,2,53.7,2026,202631
31,Phone,Supplier Initiated Relocation,82,13.065,2026,202631
31,Phone,Supplier Initiated Traveler Contact,876,10.3539700805524,2026,202631
32,Non-live,Account Takeover,6,17.9,2026,202632
32,Non-live,Booking Information,27,21.63,2026,202632
32,Non-live,Connectivity Questions,1,23.4,2026,202632
32,Non-live,Contact Update,2,33.0,2026,202632
32,Non-live,Content Update,9,14.3142857142857,2026,202632
32,Non-live,Customer Review Removal,2,19.2,2026,202632
32,Non-live,EVC,6,27.36,2026,202632
32,Non-live,Expedia Collect Invoice,13,10.3714285714286,2026,202632
32,Non-live,Hotel Closure Outreach,6,19.8,2026,202632
32,Non-live,Hotel Collect Issue,9,17.4,2026,202632
32,Non-live,Inventory Closeout,2,28.8,2026,202632
32,Non-live,Live Site Investigation,3,11.6,2026,202632
32,Non-live,New Contract,1,19.8,2026,202632
32,Non-live,Partner Central Access,23,18.1428571428571,2026,202632
32,Non-live,Promotion,15,16.56,2026,202632
32,Non-live,Property Classification,1,29.4,2026,202632
32,Non-live,Property Details,10,2.8,2026,202632
32,Non-live,Property Photos,2,1.2,2026,202632
32,Non-live,Property Settings,27,27.24,2026,202632
32,Non-live,Rates & Inventory Changes,26,19.5428571428571,2026,202632
32,Non-live,Refund Request,7,11.8,2026,202632
32,Non-live,Room Type/Rate Plan,59,14.1446808510638,2026,202632
32,Non-live,Special Check-In Instructions,1,11.4,2026,202632
32,Non-live,Supplier Initiated Relocation,10,9.75,2026,202632
32,Non-live,Supplier Initiated Traveler Contact,602,8.99895470383276,2026,202632
32,Phone,Booking Information,277,18.4180505415162,2026,202632
32,Phone,Connectivity Questions,11,22.7454545454545,2026,202632
32,Phone,Content Update,22,24.2454545454545,2026,202632
32,Phone,Customer Review Removal,9,18.6,2026,202632
32,Phone,EVC,164,15.559756097561,2026,202632
32,Phone,Expedia Collect Invoice,95,16.2126315789474,2026,202632
32,Phone,Hotel Collect Issue,213,17.3887323943662,2026,202632
32,Phone,Inventory Closeout,1,12.0,2026,202632
32,Phone,Known Tool Outage Issue,4,53.7,2026,202632
32,Phone,Live Site Investigation,10,24.36,2026,202632
32,Phone,New Contract,11,22.5818181818182,2026,202632
32,Phone,Partner Central Access,39,26.8769230769231,2026,202632
32,Phone,Pre-Onboarding,12,20.9,2026,202632
32,Phone,Promotion,35,18.4971428571429,2026,202632
32,Phone,Property Details,4,21.0,2026,202632
32,Phone,Property Settings,94,17.0744680851064,2026,202632
32,Phone,Rates & Inventory Changes,59,30.5389830508475,2026,202632
32,Phone,Refund Request,31,17.5161290322581,2026,202632
32,Phone,Room Type/Rate Plan,32,24.4125,2026,202632
32,Phone,Supplier Initiated Relocation,103,13.8640776699029,2026,202632
32,Phone,Supplier Initiated Traveler Contact,902,11.1917960088692,2026,202632
33,Non-live,Account Takeover,4,19.2,2026,202633
33,Non-live,Booking Information,29,28.85454545454545,2026,202633
33,Non-live,Connectivity Questions,2,25.5,2026,202633
33,Non-live,Contact Update,2,20.4,2026,202633
33,Non-live,Content Update,6,10.680000000000001,2026,202633
33,Non-live,Customer Review Removal,4,5.6000000000000005,2026,202633
33,Non-live,EVC,15,6.933333333333334,2026,202633
33,Non-live,Expedia Collect Invoice,10,23.1,2026,202633
33,Non-live,Hotel Closure Outreach,14,11.142857142857142,2026,202633
33,Non-live,Hotel Collect Issue,15,17.76923076923077,2026,202633
33,Non-live,Inventory Closeout,1,12.0,2026,202633
33,Non-live,Live Site Investigation,2,28.8,2026,202633
33,Non-live,Live Site Property Settings Issue,1,19.8,2026,202633
33,Non-live,Partner Central Access,26,19.224,2026,202633
33,Non-live,Pre-Onboarding,1,0.0,2026,202633
33,Non-live,Promotion,19,13.200000000000001,2026,202633
33,Non-live,Property Details,4,1.2,2026,202633
33,Non-live,Property Settings,18,17.261538461538468,2026,202633
33,Non-live,Rates & Inventory Changes,19,3.6000000000000005,2026,202633
33,Non-live,Refund Request,4,17.400000000000002,2026,202633
33,Non-live,Room Type/Rate Plan,14,22.53333333333333,2026,202633
33,Non-live,Special Check-In Instructions,1,34.2,2026,202633
33,Non-live,Specialty Functions,3,0.6,2026,202633
33,Non-live,Supplier Initiated Relocation,23,9.876923076923076,2026,202633
33,Non-live,Supplier Initiated Traveler Contact,620,8.667235494880543,2026,202633
33,Phone,Booking Information,290,17.209756097560984,2026,202633
33,Phone,Bulk Update Request,1,15.0,2026,202633
33,Phone,Call Assignment,30,3.827586206896551,2026,202633
33,Phone,Collections,1,24.6,2026,202633
33,Phone,Connectivity Questions,4,23.549999999999997,2026,202633
33,Phone,Contact Update,3,25.400000000000002,2026,202633
33,Phone,Content Update,12,21.150000000000002,2026,202633
33,Phone,Customer Review Removal,8,12.374999999999998,2026,202633
33,Phone,EVC,155,15.76258064516129,2026,202633
33,Phone,Expedia Collect Invoice,107,16.659813084112148,2026,202633
33,Phone,Hotel Collect Issue,167,13.55928143712575,2026,202633
33,Phone,Inventory Closeout,3,31.200000000000003,2026,202633
33,Phone,Known Tool Outage Issue,1,25.2,2026,202633
33,Phone,Live Site Investigation,7,24.171428571428574,2026,202633
33,Phone,New Contract,7,24.514285714285712,2026,202633
33,Phone,Partner Central Access,27,32.06666666666667,2026,202633
33,Phone,Pre-Onboarding,2,23.1,2026,202633
33,Phone,Promotion,20,11.790000000000003,2026,202633
33,Phone,Property Classification,1,8.4,2026,202633
33,Phone,Property Details,7,9.0,2026,202633
33,Phone,Property Photos,1,47.4,2026,202633
33,Phone,Property Settings,63,21.53333333333334,2026,202633
33,Phone,Rates & Inventory Changes,49,26.497959183673473,2026,202633
33,Phone,Refund Request,44,19.437209302325574,2026,202633
33,Phone,Room Type/Rate Plan,31,19.606451612903225,2026,202633
33,Phone,Specialty Functions,5,9.84,2026,202633
33,Phone,Supplier Initiated Relocation,102,15.01176470588235,2026,202633
33,Phone,Supplier Initiated Traveler Contact,828,10.442475728155335,2026,202633
